C2,C3,C4,C5,C6,C7,C8,Car,Car Name,Game,Gran Turismo 5,Gran Turismo 6,Gran Turismo 7,Main Series,NTSC-J,NTSC-J (menus),NTSC-J (race),NTSC-U,NTSC-U (menus),NTSC-U (race),NTSC-U and PAL (menus),NTSC-U and PAL (race),Other,Other games,PAL,Prologues/Concepts,Region,URL
,,,,,,,,2013 Jimmie Johnson #48 Lowe's CHEVROLET SS,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/2013_Jimmie_Johnson_%E2%99%AF48_Lowe%27s_CHEVROLET_SS
,,,,,,,,Mazda Roadster 1.8 RS (NB) '98,,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/Mazda_MX-5_1.8_RS_(NB,_J)_%2798"
,,,,,,,,"Lexus LF-LC GT ""Vision Gran Turismo""",,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lexus_LF-LC_GT_%22Vision_Gran_Turismo%22
,,,,,,,,BMW E92 M3 (BMW Motorsport) '10,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/BMW_E92_M3_(BMW_Motorsport)_%2710
,,,,,,,,Mazda éfini RX-7 Type R (FD) '93,,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/Mazda_RX-7_Type_R_(FD,_J)_%2793"
,,,,,,,,Lamborghini Countach LP400 '74,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lamborghini_Countach_LP400_%2774
,,,,,,,,Nissan SKYLINE Hard Top 2000 Turbo RS (R30) '83,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_Hard_Top_2000_Turbo_RS_(R30)_%2783
,,,,,,,,Nissan GT-R Black Mask '07,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_GT-R_Black_Mask_%2707
,,,,,,,,Ford Mustang Boss 302 '13,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_Mustang_Boss_302_%2713
,,,,,,,,Mazda MX-Crossport Concept '05,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_MX-Crossport_Concept_%2705
,,,,,,,,"Honda CIVIC TYPE R (EP, EU) '01",,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/Honda_CIVIC_TYPE_R_(EP,_EU)_%2701"
,,,,,,,,Maserati GranTurismo S '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Maserati_GranTurismo_S_%2708
,,,,,,,,Toyota CELICA 2000GT-R (ST162) '86,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_CELICA_2000GT-R_(ST162)_%2786
,,,,,,,,Subaru VIZIV GT Vision Gran Turismo,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_VIZIV_GT_Vision_Gran_Turismo
,,,,,,,,Honda PRELUDE SiR '96,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_PRELUDE_SiR_%2796
,,,,,,,,Mitsubishi CZ-3 Tarmac '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_CZ-3_Tarmac_%2701
,,,,,,,Picture,Oullim Motors,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Oullim_Motors
,,,,,,,,Mazda Roadster 1800 RS (NB) '04,,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/Mazda_MX-5_Miata_1800_RS_(NB,_J)_%2704"
,,,,,,,,Toyota bB 1.5Z X Version '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_bB_1.5Z_X_Version_%2700
,,,,,,,,Nissan GT-R GT500 Stealth Model,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_GT-R_GT500_Stealth_Model
,,,,,,,Picture,Holden,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Holden
,,,,,,,,Mazda RX-7 Type RS (FD) '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_RX-7_Type_RS_(FD)_%2798
,,,,,,,,Alpine Vision Gran Turismo,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Alpine_Vision_Gran_Turismo
,,,,,,,,Mine's BNR34 SKYLINE GT-R N1 base '06,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mine%27s_BNR34_SKYLINE_GT-R_N1_base_%2706
,,,,,,,,Honda NSX GT500 Base Model '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_NSX_GT500_Base_Model_%2708
,,,,,,,,Alfa Romeo 8C Competizione '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Alfa_Romeo_8C_Competizione_%2708
,,,,,,,,Callaway C12 '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Callaway_C12_%2703
,,,,,,,,Honda ELEMENT '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_ELEMENT_%2703
,,,,,,,,BMW Concept 1 Series tii '07,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/BMW_Concept_1_Series_tii_%2707
,,,,,,,,Ford GT '06,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_GT_%2706
,,,,,,,,Subaru IMPREZA Sedan WRX STi spec C (Type-II) '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_IMPREZA_Sedan_WRX_STi_spec_C_(Type-II)_%2704
,,,,,,,,BMW M5 '05,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/BMW_M5_%2705
,,,,,,,,Fiat 500 L '69,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Fiat_500_L_%2769
,,,,,,,,Toyota SOARER 430SCV '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_SOARER_430SCV_%2701
,,,,,,,,Vauxhall VX220 '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Vauxhall_VX220_%2700
,,,,,,,,Volkswagen Scirocco GT24 (Volkswagen Motorsport) '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Volkswagen_Scirocco_GT24_(Volkswagen_Motorsport)_%2708
,,,,,,,,Ford Focus RS WRC 07 '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_Focus_RS_WRC_07_%2708
,,,,,,,,Mercedes-Benz SL 65 AMG (R230) '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mercedes-Benz_SL_65_AMG_(R230)_%2704
,,,,,,,,McLaren F1 Stealth Model,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/McLaren_F1_Stealth_Model
,,,,,,,,Nissan GT-R Black edition '12,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_GT-R_Black_Edition_%2712
,,,,,,,,Renault Sport Clio R.S. '11,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Renault_Sport_Clio_R.S._%2711
,,,,,,,,2013 Matt Kenseth #20 TOYOTA CAMRY,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/2013_Matt_Kenseth_%E2%99%AF20_Dollar_General/Home_Depot_TOYOTA_CAMRY
,,,,,,,,Honda CR-Z α '10,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_CR-Z_%CE%B1_%2710
,,,,,,,,Renault Sport Clio V6 24V '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Renault_Sport_Clio_V6_24V_%2700
,,,,,,,,Mazda DEMIO SPORT '10,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_DEMIO_SPORT_%2710
,,,,,,,,Audi R8 5.2 FSI quattro '09,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Audi_R8_5.2_FSI_quattro_%2709
,,,,,,,,Mazda RX-7 GT-X (FC) '90,,,,,,,サバンナ RX-7(FC) GT-X,Savanna RX-7 GT-X,,,,Mazda RX-7 GT-X(J) '90,Mazda RX-7 GT-X '90,,,,,Name,https://gran-turismo.fandom.com/wiki/Mazda_RX-7_GT-X_(FC)_%2790
,,,,,,,,Mazda Eunos Roadster J-Limited II (NA) '93,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_Eunos_Roadster_J-Limited_II_(NA)_%2793
,,,,,,,,Honda DUALNOTE Concept '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_DUALNOTE_Concept_%2701
,,,,,,,,Nissan FALKEN☆GT-R '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_FALKEN%E2%98%86GT-R_%2704
,,,,,,,,Daihatsu STORIA CX 2WD '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Daihatsu_STORIA_CX_2WD_%2798
,,,,,,,,Jay Leno 1966 Oldsmobile Toronado,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Jay_Leno_1966_Oldsmobile_Toronado
,,,,,,,,Mazda éfini RX-7 Type R-S (FD) '95,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_%C3%A9fini_RX-7_Type_R-S_(FD)_%2795
,,,,,,,,Audi R8 Race Car '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Audi_R8_Race_Car_%2701
,,,,,,,,Acura NSX '91,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Acura_NSX_%2791
,,,,,,,,Chrysler 300C '05,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chrysler_300C_%2705
,,,,,,,,Mazda éfini RX-7 Type RZ (FD) '93,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_%C3%A9fini_RX-7_Type_RZ_(FD)_%2793
,,,,,,,,Nissan March G♯ '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_March_G%E2%99%AF_%2799
,,,,,,,Picture,Pozzi MotorSports,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Pozzi_MotorSports
,,,,,,,,Nissan GRAN TURISMO SKYLINE GT-R (PaceCar) '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_GRAN_TURISMO_SKYLINE_GT-R_(PaceCar)_%2701
,,,,,,,,2013 Dale Earnhardt Jr. #88 CHEVROLET SS,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/2013_Dale_Earnhardt_Jr._%E2%99%AF88_National_Guard_CHEVROLET_SS
,,,,,,,,Honda S2000 '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_S2000_(US)_%2799
,,,,,,,,Nissan SKYLINE GT-R R33 Touring Car,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_GT-R_R33_Touring_Car
,,,,,,,Picture,Mercury,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mercury
,,,,,,,,BMW Vision Gran Turismo,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/BMW_Vision_Gran_Turismo
,,,,,,,,Panoz Esperante GTR-1 Race Car '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Panoz_Esperante_GTR-1_Race_Car_%2798
,,,,,,,,Lister Storm V12 Race Car '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lister_Storm_V12_Race_Car_%2799
,,,,,,,,Abarth 1500 Biposto Bertone B.A.T 1 '52,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Abarth_1500_Biposto_Bertone_B.A.T_1_%2752
,,,,,,,,Alpine A310 1600VE '73,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Alpine_A310_1600VE_%2773
,,,,,,,,Lotus Motor Sport Elise '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lotus_Motor_Sport_Elise_%2799
,,,,,,,,Mazda RX-8 '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_RX-8_%2703
,,,,,,,,Nissan Sileighty '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SILEIGHTY_%2798
,,,,,,,,Nissan 180SX Type X '96,,,,,,,180SX Type X,NISSAN 180SX Type X,,240SX Fastback Type X(J) '96,240SX Fastback Type X '96,,,,,200SX Type X(J) '96,,Name,https://gran-turismo.fandom.com/wiki/Nissan_180SX_Type_X_%2796
,,,,,,,,Lotus Elise Sport 190 '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lotus_Elise_Sport_190_%2798
,,,,,,,,Mazda Eunos Roadster J-Limited II (NA) '93,,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/Mazda_MX-5_Miata_J-Limited_II_(NA,_J)_%2793"
,,,,,,,,2010 Jeff Gordon #24 DuPont CHEVROLET IMPALA,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/2010_Jeff_Gordon_%E2%99%AF24_DuPont_CHEVROLET_IMPALA
,,,,,,,,Mazda RX-7 Type RS (FD) '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_RX-7_Type_RS_(FD)_%2700
,,,,,,,,NISMO Skyline GT-R R-tune (R34) '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/NISMO_Skyline_GT-R_R-tune_(R34)_%2799
,,,,,,,,Suzuki ALTO WORKS SUZUKI SPORT LIMITED '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Suzuki_ALTO_WORKS_SUZUKI_SPORT_LIMITED_%2797
,,,,,,,,Volkswagen Lupo GTI Cup Car (J) '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Volkswagen_Lupo_GTI_Cup_Car_(J)_%2703
,,,,,,,,Honda S2000 '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_S2000_%2799
,,,,,,,,Toyota PRIUS Touring Car,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_PRIUS_Touring_Car
,,,,,,,,Gran Turismo RACING KART 100,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Gran_Turismo_RACING_KART_100
,,,,,,,,Opel Speedster Turbo '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Opel_Speedster_Turbo_%2700
,,,,,,,,Mercedes-Benz SL 600 (R129) '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mercedes-Benz_SL_600_(R129)_%2798
,,,,,,,,Mazda Eunos Roadster VR-Limited (NA) '95,,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/Mazda_MX-5_Miata_VR-Limited_(NA,_J)_%2795"
,,,,,,,,Honda NSX '90,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_NSX_%2790
,,,,,,,,Mazda Eunos Roadster SR-Limited (NA) '97,,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/Mazda_MX-5_SR-Limited_(NA,_J)_%2797"
,,,,,,,,Toyota Supra GT500 Base Model '05,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_Supra_GT500_Base_Model_%2705
,,,,,,,,Nissan Fairlady Z Version S (Z33) '02,,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/Nissan_350Z_(Z33,_EU)_%2703"
,,,,,,,,Honda ODYSSEY '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_ODYSSEY_%2703
,,,,,,,,Peugeot 307 XSi '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Peugeot_307_XSi_%2704
,,,,,,,,Nissan SKYLINE GT-R (R32) '89,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_GT-R_(R32)_%2789
,,,,,,,,BMW 330i '05,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/BMW_330i_%2705
,,,,,,,,Honda Integra Type R (DC2) '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_INTEGRA_TYPE_R_(DC2)_%2798
,,,,,,,,Infiniti FX45 Concept '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Infiniti_FX45_Concept_%2702
,,,,,,,,Nissan GT-R NISMO GT3 N24 Schulze Motorsport '13,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_GT-R_NISMO_GT3_N24_Schulze_Motorsport_%2713
,,,,,,,,Honda NSX '93,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_NSX_%2793
,,,,,,,,Nissan SKYLINE 2000GT-B (S54B) '67,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_2000GT-B_(S54B)_%2767
,,,,,,,,Audi Nuvolari quattro '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Audi_Nuvolari_quattro_%2703
,,,,,,,,Nissan 180SX Type X '96,,,,,,,180SX Type X,NISSAN 180SX Type X,,240SX Fastback Type X(J) '96,240SX Fastback Type X '96,,,,,200SX Type X(J) '96,,Name,https://gran-turismo.fandom.com/wiki/Nissan_240SX_%2796
,,,,,,,,Downloadable Content,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Gran_Turismo_Downloadable_Content
,,,,,,,,Toyota ALTEZZA AS200 '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_ALTEZZA_AS200_%2798
,,,,,,,Picture,Spyker,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Spyker
,,,,,,,,2011 Jeff Gordon #24 Drive to End Hunger CHEVROLET IMPALA,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/2011_Jeff_Gordon_%E2%99%AF24_Drive_to_End_Hunger_CHEVROLET_IMPALA
,,,,,,,,Hyundai Tuscani '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Hyundai_Tiburon_GT_%2701
,,,,,,,,Toyota WOODONE TOM'S SUPRA '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_WOODONE_TOM%27S_SUPRA_%2703
,,,,,,,,Honda Civic Type R (EK) '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_CIVIC_TYPE_R_(EK)_%2798
,,,,,,,,Mazda RX-7 Type RZ (FD) '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_RX-7_Type_RZ_(FD)_%2700
,,,,,,,,Ford Taurus SHO '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_Taurus_SHO_%2798
,,,,,,,,Lexus IS 300 Sport Cross '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lexus_IS_300_Sport_Cross_%2701
,,,,,,,,Honda TAKATA DOME NSX '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_TAKATA_DOME_NSX_%2703
,,,,,,,,Mazda Lantis Coupe 2000 Type R '93,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_323F_%2793
,,,,,,,,2010 Kyle Busch ♯18 M&M'S® TOYOTA CAMRY,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/2010_Kyle_Busch_%E2%99%AF18_M%26M%27S%C2%AE_TOYOTA_CAMRY
,,,,,,,,Spoon S2000 Race Car '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Spoon_S2000_Race_Car_%2700
,,,,,,,,HKS CT230R '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/HKS_CT230R_%2708
,,,,,,,,Jaguar XKR R Performance '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Jaguar_XKR_R_Performance_%2702
,,,,,,,,Daihatsu Midget II D-Type '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Daihatsu_Midget_II_D-Type_%2798
,,,,,,,,2013 Denny Hamlin #11 FedEx TOYOTA CAMRY,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/2013_Denny_Hamlin_%E2%99%AF11_FedEx_TOYOTA_CAMRY
,,,,,,,,Subaru IMPREZA Sedan WRX STi Version II '95,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_IMPREZA_Sedan_WRX_STi_Version_II_%2795
,,,,,,,,Spoon CIVIC TYPE R (EK) '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Spoon_CIVIC_TYPE_R_(EK)_%2700
,,,,,,,,Mazda RX-7 Touring Car,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_RX-7_Touring_Car
,,,,,,,,Acura NSX Coupe '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Acura_NSX_Coupe_%2797
,,,,,,,,Chevrolet Camaro SS '69,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chevrolet_Camaro_SS_%2769
,,,,,,,Picture,Tom's,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Tom%27s
,,,,,,,,Acura RSX Type-S '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Acura_RSX_Type-S_%2704
,,,,,,,,Mazda éfini RX-7 Type RZ (FD) '95,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_%C3%A9fini_RX-7_Type_RZ_(FD)_%2795
,,,,,,,,Toyota VITZ F '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_VITZ_F_%2799
,,,,,,,,Volkswagen New Beetle RSi '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Volkswagen_New_Beetle_RSi_%2700
,,,,,,,,Nissan SKYLINE GT-R V • spec (R33) '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_GT-R_V_%E2%80%A2_spec_(R33)_%2797
,,,,,,,,Sauber Mercedes C9 '89,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Sauber_Mercedes_C9_%2789
,,,,,,,,Toyota 2000GT '67,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_2000GT_%2767
,,,,,,,,Mini,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mini
,,,,,,,,Nissan XANAVI NISMO GT-R '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_XANAVI_NISMO_GT-R_%2703
,,,,,,,,Chevrolet Chevelle SS 454 Sport Coupé '70,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chevrolet_Chevelle_SS_454_%2770
,,,,,,,,Honda S2000 '06,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_S2000_%2706
,,,,,,,,Dodge,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Dodge
,,,,,,,,Subaru IMPREZA Sedan WRX STI '10,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_IMPREZA_Sedan_WRX_STI_(18inch_BBS_Wheel_Option)_%2710
,,,,,,,,Toyota SPRINTER TRUENO GT-APEX (AE86) '83,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_SPRINTER_TRUENO_GT-APEX_(AE86)_%2783
,,,,,,,,Subaru IMPREZA Rally Car Prototype '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_IMPREZA_Rally_Car_Prototype_%2701
,,,,,,,,Spoon S2000 '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Spoon_S2000_%2700
,,,,,,,,Lotus Elise 111R '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lotus_Elise_111R_%2704
,,,,,,,,Nissan GT-R R35 Touring Car,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_GT-R_R35_Touring_Car
,,,,,,,,Alpine A110 1600S '73,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Alpine_A110_1600S_%2773
,,,,,,,,Peugeot 206 S16 '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Peugeot_206_S16_%2799
,,,,,,,,Nissan Fairlady Z 300ZX TwinTurbo 2seater (Z32) '89,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_Fairlady_Z_300ZX_TwinTurbo_2seater_(Z32)_%2789
,,,,,,,,Toyota Tacoma X-Runner '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_Tacoma_X-Runner_%2704
,,,,,,,,Toyota CELICA GT-FOUR (ST205) '95,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_CELICA_GT-FOUR_(ST205)_%2795
,,,,,,,,Toyota GAZOO Racing TOYOTA 86 #166 '12,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_GAZOO_Racing_TOYOTA_86_%E2%99%AF166_%2712
,,,,,,,,Mazda RX-7 GT-X (FC) '90,,,,,,,サバンナ RX-7(FC) GT-X,Savanna RX-7 GT-X,,,,Mazda RX-7 GT-X(J) '90,Mazda RX-7 GT-X '90,,,,,Name,"https://gran-turismo.fandom.com/wiki/Mazda_RX-7_GT-X_(FC,_J)_%2790"
,,,,,,,,Art Morrison Corvette '60,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Art_Morrison_Corvette_%2760_(SEMA_Gran_Turismo_Awards_2006)
,,,,,,,,Peugeot 905B Evo 1 Bis LM '92,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Peugeot_905B_Evo_1_Bis_LM_%2792
,,,,,,,,BMW M Coupe '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/BMW_M_Coupe_%2798
,,,,,,,,Ford Mustang GT '05,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_Mustang_GT_%2705
,,,,,,,,Lamborghini Reventon '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lamborghini_Reventon_%2708
,,,,,,,,Subaru IMPREZA WRX STI '07,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_IMPREZA_WRX_STI_(18inch_BBS_Wheel_Option)_%2707
,,,,,,,,Volkswagen Golf IV GTI Touring Car '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Volkswagen_Golf_IV_GTI_RM_%2701
